source,method,metric,kind,n,value,observed_std,ci_low,ci_high,n_draws,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,LOGIS,f1_score,observed,20.0,0.556,0.20464603587658378,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,30.707070707070706,0.5210029962302087,,0.518104732273728,0.5239012601866895,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,31.242424242424242,0.5224011234595878,,0.5195533852378171,0.5252488616813584,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,31.77777777777778,0.5237754884540777,,0.5209782759799775,0.526572700928178,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,32.313131313131315,0.5251268853336342,,0.5223759187122353,0.527877851955033,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,32.848484848484844,0.5264560690649205,,0.5237505152605497,0.5291616228692912,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,33.38383838383838,0.5277637579936254,,0.5251010031789702,0.5304265128082806,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,33.91919191919192,0.5290506361751,,0.5264298473097642,0.5316714250404357,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,34.45454545454545,0.5303173555228113,,0.5277334196550756,0.5329012913905471,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,34.98989898989899,0.531564537790814,,0.5290234009107114,0.5341056746709166,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,35.525252525252526,0.5327927764060405,,0.5302893255619386,0.5352962272501424,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,36.06060606060606,0.5340026381629741,,0.5315368733571866,0.5364684029687616,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,36.5959595959596,0.5351946647941759,,0.5327623061211861,0.5376270234671656,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,37.131313131313135,0.5363693744262719,,0.5339712550883636,0.5387674937641801,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,37.66666666666667,0.5375272629316328,,0.5351659964456321,0.5398885294176334,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,38.2020202020202,0.5386688051850115,,0.5363417779778634,0.5409958323921595,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,38.73737373737374,0.5397944562324142,,0.5374957221789469,0.5420931902858814,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,39.27272727272727,0.5409046523801635,,0.5386401574939517,0.5431691472663753,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,39.80808080808081,0.5419998122096672,,0.5397644435561036,0.5442351808632307,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,40.34343434343434,0.5430803375247137,,0.5408740951270133,0.5452865799224141,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,40.878787878787875,0.5441466142364106,,0.5419694981211244,0.5463237303516969,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,41.41414141414141,0.545199013190313,,0.5430518563306757,0.5473461700499505,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,41.94949494949495,0.5462378909406311,,0.5441155804283667,0.5483602014528955,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,42.484848484848484,0.5472635904750405,,0.5451669593828293,0.5493602215672516,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,43.02020202020202,0.5482764418946431,,0.5462123839632151,0.550340499826071,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,43.55555555555556,0.5492767630510684,,0.5472349376715605,0.5513185884305764,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,44.09090909090909,0.5502648601457167,,0.5482513279085149,0.5522783923829185,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,44.62626262626263,0.5512410282915994,,0.5492454487975573,0.5532366077856414,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,45.161616161616166,0.5522055520430058,,0.5502348188016098,0.5541762852844018,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,45.696969696969695,0.5531587058926561,,0.551212818954124,0.5551045928311883,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,46.23232323232323,0.5541007547408299,,0.5521762673726386,0.5560252421090212,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,46.76767676767677,0.5550319543372666,,0.5531323132525634,0.5569315954219698,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,47.303030303030305,0.5559525516974304,,0.5540700302834615,0.5578350731113993,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,47.838383838383834,0.5568627854963211,,0.5550051103600413,0.5587204606326008,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,48.37373737373737,0.5577628864390931,,0.5559214978483861,0.5596042750298001,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,48.90909090909091,0.5586530776126892,,0.5568373684253676,0.5604687868000109,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,49.44444444444444,0.5595335748169532,,0.5577341521682814,0.561332997465625,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,49.97979797979798,0.5604045868790877,,0.5586265637283662,0.5621826100298092,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,50.515151515151516,0.5612663159504905,,0.5595054124743033,0.5630272194266777,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,51.05050505050505,0.562118957788698,,0.5603786206770593,0.5638592949003367,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,51.58585858585859,0.5629627020235262,,0.5612343716021133,0.564691032444939,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,52.121212121212125,0.5637977324111034,,0.5620950813398037,0.5655003834824032,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,52.656565656565654,0.5646242270730681,,0.562938695655163,0.5663097584909733,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,53.19191919191919,0.5654423587252495,,0.5637731137968722,0.5671116036536268,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,53.72727272727273,0.5662522948937863,,0.5645950567298378,0.5679095330577347,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,54.26262626262626,0.5670541981213546,,0.565414079462226,0.5686943167804832,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,54.7979797979798,0.567848226162539,,0.566225227079267,0.5694712252458111,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,55.333333333333336,0.5686345321702788,,0.5670286527356432,0.5702404116049145,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,55.86868686868687,0.5694132648730488,,0.5678236719354451,0.5710028578106524,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,56.4040404040404,0.5701845687435707,,0.5686078155128824,0.571761321974259,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,56.93939393939394,0.5709485841598507,,0.5693842540920697,0.5725129142276317,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,57.474747474747474,0.5717054475583723,,0.5701621004638678,0.5732487946528767,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,58.01010101010101,0.5724552915800132,,0.5709243676627096,0.5739862154973168,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,58.54545454545455,0.573198245210051,,0.5716801609923935,0.5747163294277086,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,59.08080808080808,0.5739344339108357,,0.5724287728605824,0.5754400949610889,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,59.61616161616162,0.5746639797492321,,0.5731711584153854,0.5761568010830789,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,60.15151515151515,0.575387001517754,,0.5739108832474945,0.5768631197880135,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,60.686868686868685,0.576103614850922,,0.5746403363293019,0.5775668933725421,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,61.22222222222222,0.5768139323359378,,0.5753630769516622,0.5782647877202134,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,61.75757575757576,0.5775180636190953,,0.5760796313880918,0.5789564958500988,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,62.292929292929294,0.5782161155071321,,0.5767862430974875,0.5796459879167768,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,62.82828282828283,0.5789081920645458,,0.577494606194018,0.5803217779350736,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,63.36363636363637,0.5795943947064757,,0.578189785191268,0.5809990042216834,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,63.898989898989896,0.5802748222882883,,0.5788826359137215,0.5816670086628551,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,64.43434343434343,0.5809495711904447,,0.5795698079740184,0.582329334406871,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,64.96969696969697,0.5816187354009799,,0.5802518119174793,0.5829856588844804,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,65.5050505050505,0.5822824065935492,,0.5809236263503303,0.5836411868367681,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,66.04040404040404,0.5829406742032575,,0.5815947336956248,0.5842866147108902,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,66.57575757575758,0.5835936254985086,,0.5822558282284078,0.5849314227686093,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,67.11111111111111,0.5842413456508098,,0.5829159715539376,0.5855667197476819,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,67.64646464646464,0.5848839178011644,,0.5835713834124533,0.5861964521898756,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,68.18181818181819,0.5855214231241348,,0.5842170319989355,0.5868258142493341,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,68.71717171717171,0.5861539408895169,,0.5848581095656967,0.587449772213337,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,69.25252525252526,0.586781548521401,,0.5854942770221678,0.5880688200206341,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,69.78787878787878,0.587404321654958,,0.5861294733048036,0.5886791700051125,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
real,SVM,f1_score,fitted,70.32323232323233,0.5880223341911801,,0.5867599090090588,0.5892847593733014,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-200:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-200,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-200
