source,method,metric,kind,n,value,observed_std,ci_low,ci_high,n_draws,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,LOGIS,f1_score,observed,20.0,0.6613333333333333,0.1405070184091251,,,5.0,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,36.44444444444444,0.6331116359564384,,0.6313725868575928,0.634850685055284,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,37.1919191919192,0.6348317501302523,,0.6331292018761416,0.6365342983843629,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,37.93939393939394,0.6365161165910616,,0.6348485984516752,0.6381836347304479,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,38.68686868686869,0.6381661609725884,,0.6365322802111812,0.6398000417339955,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,39.43434343434343,0.6397832258667497,,0.6381816900236121,0.6413847617098873,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,40.18181818181819,0.6413685771289424,,0.6397981605957396,0.6429389936621451,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,40.92929292929293,0.6429234095971998,,0.6413829424750637,0.644463876719336,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,41.67676767676768,0.6444488522893268,,0.6429372426726431,0.6459604619060105,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,42.42424242424242,0.6459459731340884,,0.644462184826714,0.6474297614414628,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,43.17171717171718,0.6474157832856393,,0.6459588246590091,0.6488727419122695,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,43.91919191919192,0.6488592410644254,,0.6474281873413402,0.6502902947875105,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,44.66666666666667,0.6502772555626548,,0.648871204249699,0.6516833068756106,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,45.41414141414141,0.65167068994798,,0.6502888276868907,0.6530525522090694,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,46.161616161616166,0.6530403644951657,,0.6516818556438928,0.6543988733464385,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,46.90909090909091,0.6543870593721506,,0.6530511574237984,0.6557229613205028,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,47.65656565656566,0.6557115172039651,,0.6543975202192114,0.6570255141887189,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,48.4040404040404,0.6570144454353981,,0.6557216291911324,0.6583072616796638,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,49.151515151515156,0.6582965185110579,,0.6570242367774288,0.6595688002446869,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,49.898989898989896,0.6595583798894735,,0.6583060087204176,0.6608107510585295,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,50.64646464646465,0.6608006439061576,,0.659567570497505,0.6620337173148101,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,51.39393939393939,0.6620238974990003,,0.6608095536141563,0.6632382413838442,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,52.141414141414145,0.6632287018080085,,0.6620325526360611,0.664424850979956,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,52.88888888888889,0.6644155936601999,,0.6632371043902383,0.6655940829301614,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,53.63636363636364,0.6655850869493918,,0.6644237561961848,0.6667464177025988,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,54.38383838383839,0.6667376739196755,,0.6655930002979942,0.6678823475413569,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,55.131313131313135,0.6678738263605253,,0.6667453641946103,0.6690022885264403,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,55.87878787878788,0.6689939967207279,,0.6678813003348179,0.670106693106638,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,56.62626262626263,0.6700986191476577,,0.6690012762916764,0.671195962003639,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,57.37373737373738,0.6711881104578112,,0.6701056865978923,0.6722705343177302,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,58.121212121212125,0.6722628710439806,,0.6711950096395154,0.6733307324484459,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,58.86868686868687,0.673323285723954,,0.6722695745248661,0.6743769969230418,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,59.61616161616162,0.6743697245352105,,0.6733298070008903,0.6754096420695307,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,60.36363636363637,0.6754025434796682,,0.6743760964951898,0.6764289904641466,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,61.111111111111114,0.676422085222204,,0.675408741105066,0.6774354293393421,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,61.85858585858586,0.6774286797463442,,0.6764281376654099,0.6784292218272786,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,62.60606060606061,0.6784226449702282,,0.6774345706686766,0.6794107192717798,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,63.35353535353536,0.6794042873257018,,0.678428379972394,0.6803801946790096,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,64.1010101010101,0.6803739023031494,,0.6794098833507368,0.681337921255562,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,64.84848484848484,0.6813317749644678,,0.6803793658656003,0.6822841840633354,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,65.5959595959596,0.6822781804263871,,0.6813371026337137,0.6832192582190605,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,66.34343434343435,0.6832133843161705,,0.6822834038499194,0.6841433647824217,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,67.0909090909091,0.6841376432015602,,0.6832184703724852,0.6850568160306353,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,67.83838383838383,0.6850512049967012,,0.6841426169669244,0.6859597930264781,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,68.58585858585859,0.6859543093456231,,0.6850560609934753,0.6868525576977709,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,69.33333333333334,0.68684718798476,,0.685959045330467,0.6877353306390529,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,70.08080808080808,0.6877300650858622,,0.686851827575333,0.6886083025963914,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,70.82828282828282,0.6886031575805567,,0.6877345912340171,0.6894717239270962,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,71.57575757575758,0.6894666754677232,,0.688607590872975,0.6903257600624715,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,72.32323232323233,0.6903208221047623,,0.6894710187077131,0.6911706255018115,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,73.07070707070707,0.6911657944837593,,0.6903250605884241,0.6920065283790944,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,73.81818181818181,0.6920017834934691,,0.6911699519714375,0.6928336150155007,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,74.56565656565657,0.6928289741679909,,0.6920058556070646,0.6936520927289173,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,75.31313131313132,0.6936475459229281,,0.6928329620528038,0.6944621297930524,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,76.06060606060606,0.6944576727797878,,0.6936514453301623,0.6952639002294132,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,76.8080808080808,0.6952595235793091,,0.6944614854217709,0.6960575617368473,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,77.55555555555556,0.6960532621843725,,0.695263279616193,0.6968432447525519,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,78.30303030303031,0.6968390476730886,,0.6960569312820729,0.6976211640641042,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,79.05050505050505,0.69761703452264,,0.6968426394641635,0.6983914295811166,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,79.79797979797979,0.6983873727843908,,0.6976205653557258,0.6991541802130558,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,80.54545454545455,0.6991502082507626,,0.6983908324653939,0.6999095840361312,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,81.2929292929293,0.699905682614337,,0.6991535936276422,0.7006577716010319,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,82.04040404040404,0.7006539336196118,,0.6999090088707574,0.7013988583684663,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,82.78787878787878,0.7013950952078132,,0.7006572009940705,0.7021329894215559,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,83.53535353535354,0.702129297655145,,0.7013982891318926,0.7028603061783973,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,84.28282828282829,0.7028566677048247,,0.7021324334531233,0.7035809019565261,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,85.03030303030303,0.7035773286932387,,0.7028597461522524,0.704294911234225,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,85.77777777777779,0.7042914006705301,,0.7035803472794266,0.7050024540616335,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,86.52525252525253,0.7049990005159064,,0.7042943648557451,0.7057036361760676,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,87.27272727272728,0.7057002420479463,,0.7050019126997877,0.706398571396105,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,88.02020202020202,0.706395236130162,,0.7057031016750653,0.7070873705852586,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,88.76767676767678,0.7070840907720557,,0.7063980509329756,0.7077701306111358,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,89.51515151515152,0.7077669112259055,,0.7070868434420078,0.7084469790098032,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,90.26262626262627,0.7084438000794901,,0.7077696263575166,0.7091179738014637,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,91.01010101010101,0.7091148573449553,,0.7084464662659664,0.7097832484239441,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,91.75757575757576,0.7097801805440156,,0.7091174829728593,0.7104428781151719,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
real,KNN,f1_score,fitted,92.5050505050505,0.7104398647896688,,0.7097827493074048,0.7110969802719328,,fivesubtypes_rna_cvae:COAD:DESeq:offaug_none:CVAE1-100:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,DESeq,CVAE1-100,offaug_none,1,miRNA,CVAE,COAD | DESeq | offaug_none | CVAE1-100
